ID	Pattern #	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4
Simulated_feature_group_E_145	4	411	154	55	9	28	313	63	57	7	0	40	0	431	0	0	0	0	101	157	0	26	7	0	110	1748	240	72	0	0	40	33	0	30	8	0	42411	7	22704	74247	61099	3	263	244	599237	5172	13117	132000	55551	51	89236	46	10833	177211	151828	9204	181147	119896	38	477	115	17484	14554	258395	5045	2939	3745	353	619378	7586	49343	5670	6702	2	39	7	141654	66071	3039	70373	11969	8	145453	25	727	8040	7589	37395	78888	12955	0	4373	618	9424	1992	7523	0	39	10057	385	1461	11291	45989	47	3344	2211	912	3921	473	1408	37682	30	586	0	42001	2822	16	1953	28040	63266	59520	0	5	9023	14520	0	10	1385	0	0	24269	27071	1822	84932	1253	181363	9512	5364	4	67731	281683
Simulated_feature_group_E_146	4	92	82	64	82	39	127	64	62	88	44	76	49	85	89	68	75	66	104	99	105	35	68	102	53	54	86	50	39	87	68	146	28	79	77	80	36698	11765	15016	28533	36674	33142	17674	38120	17033	28210	35469	6660	22135	18559	24901	18224	17174	20521	27918	23424	13631	11889	6574	13666	32058	26405	9708	10450	29728	34369	15993	16362	12902	30055	26988	24906	19684	29340	24170	28249	23763	45333	28278	37056	16379	43135	25122	33166	25489	18211	25133	16291	14569	51726	10573	28387	17236	36627	16884	25416	64426	13258	34488	34194	24572	28286	30523	39223	24628	34113	19887	19252	29995	16627	35119	31149	11354	41299	19145	23137	42027	19019	31304	29473	9856	26783	25547	23771	19572	37182	8562	19706	13740	17363	18090	21336	21084	11619	22319	13972	17709	36440	37360	22454	19995
Simulated_feature_group_E_147	2	4	0	0	29	5	2	0	21	24	6	75	16	35	186	6	0	0	0	10	2	3	0	3	89	4	0	28	1	0	22	0	15	1	35	91	0	965	390	148	33	0	979	435	4	3590	0	42	9296	46242	2497	6358	17	233	154	31	1105	5	7489	32889	158	2	98	14005	227	864	5	31765	235	6	554	5781	28053	3012	18970	506	232	558	0	0	2824	210	628	488	1569	14568	21850	8	2654	0	3	7939	1623	29381	5052	7208	7199	0	1935	180	20	944	5409	1910	60	40	7693	6935	9810	29350	0	153	4257	204	129	850	21146	6	250	200	23182	7277	17	52	376	6643	2197	121	1832	599	167	2516	0	1040	2919	0	1003	0	306	242	1839
Simulated_feature_group_E_148	4	1	1	0	98	13	0	10	0	59	0	11	0	88	17	86	23	24	0	13	46	16	113	5	0	18	0	72	10	0	0	3	16	112	22	9	214	1323	8853	5	13977	0	0	5367	334	27646	8706	4831	2733	6	9484	10456	7552	3	27	19659	11508	50832	1043	29437	1657	9422	3333	413	1323	7133	71551	51379	8	883	945	36912	8562	56	1349	2356	2268	21703	80	3604	24	2422	27376	52227	653	597	1061	2448	3507	1859	6687	4089	8723	145	8429	17843	1119	63977	9576	176	437	16985	3239	216	5569	1364	1061	419	1444	9672	9	1973	10532	116051	2698	15470	10836	190	24	13	1750	16	37341	792	74	282	1866	36939	363	844	43	39220	42137	770	52792	3172	1849	25802	33759	3078	1253
Simulated_feature_group_E_149	5	4	5	117	2	0	8	0	2	2	0	2	4	0	4	61	10	0	0	0	0	0	0	7	8	0	8	1	0	0	0	1	4	1	0	0	1221	226	1689	43	285	9395	0	739	888	10	1301	5554	65	1186	8506	2661	2355	4721	13420	18769	57	0	7888	570	77	596	2961	86	136	32160	551	2003	222	13454	10	7459	13170	1846	9152	0	420	6480	153	612	0	22737	1924	1343	1340	0	4	21223	17	6352	1014	334	367	146	4661	2327	862	339	1351	188	1852	261	14531	0	22	1140	156	945	1	8021	6457	709	1362	9	145	849	798	263	4021	68	78	0	15580	0	454	297	47	1190	1206	3727	9	0	172	2580	4	95	1629	18230	20	12458	1
Simulated_feature_group_E_151	2	0	78	0	10	0	2	0	1	0	0	6	36	0	69	1	46	0	0	0	5	0	0	9	1	32	72	0	0	0	24	0	0	1	12	3	413	0	0	62	1321	23	1595	4217	1491	3992	1090	48	20187	32	48821	33889	266	0	1954	1274	71	282	6	1335	5441	0	280	4144	12	7	492	11	43	375	28	654	9497	17638	37	3	270	2010	2438	1023	3426	564	12	9807	438	1662	18	2220	11173	5	18646	1279	14	333	593	221	11285	4838	0	65	26317	5696	3279	3166	4	16324	1597	0	543	1918	58	18	0	117	44	391	0	131	2151	304	1	15831	17065	49	0	25722	28	24449	24935	630	3214	4	27	5198	655	1426	2	637	1518	7825	18173
Simulated_feature_group_E_152	4	0	13	182	45	1	50	27	1	284	0	0	419	9	0	72	129	15	26	460	2	5	0	0	0	664	1	5	1	96	15	99	886	271	3	353	9177	40285	697	21757	178712	746	22	2800	22153	53626	71	11467	23544	74402	166	186	2179	823	263745	118857	36235	4202	2	12	14469	194303	8186	852673	910	639	1470	32524	44169	11702	8481	149034	22678	20163	0	39256	12327	904	2223	66573	5951	1035	1	37	917	14321	26477	73852	1117	353	8661	9	28	768	158217	102	36315	12	95	3131	2338	11	66820	895	87595	32687	299780	3236	0	146	60717	6658	28571	299889	1012	3213	8376	92104	18	0	341	10087	183997	45179	744712	191	19	104834	94611	198	0	25291	2143	93	56406	44239	79352	1155	280	57834	798
Simulated_feature_group_E_153	4	14963	68	4346	7509	2913	4564	265	303	2002	39	509	1162	7	1618	2014	2581	143	2606	381	63	42824	45	0	21	3	1175	17424	1090	24314	6022	934	1124	7	1356	563	368554	4065980	43359	4281960	148659	10862	12466	24010	820	2073400	420279	800129	5719	5508720	2212590	247469	233802	2318350	6081210	666	522251	5967010	405337	3477380	699971	707971	16858100	128622	7949550	0	2619820	3190780	241700	134243	1185360	1091490	1212520	2649310	2934070	1108660	1997470	5309	9157	153569	92685	773461	1271500	8979330	48371	2320520	385408	10	1176620	646966	5156	529229	100587	4270770	304575	3285080	1907640	203591	160969	7637320	1523180	340079	5292340	3234	226024	1204440	2092	10662	93658	98214	4428030	1416870	795061	1951	13176	653146	3762	33	1250950	2348370	59677	2274110	231384	10283	1593860	12460	2645450	397969	5290890	501204	978467	0	2499230	13262	3330610	2382650	1	2996760	750902	1296460	1044
Simulated_feature_group_E_154	5	3	1	1	1	0	2	0	1	0	11	2	2	0	1	4	0	0	17	0	0	4	0	0	2	0	0	1	1	1	0	3	0	1	0	4	25	175	654	1310	169	0	2791	942	406	119	277	781	105	494	6585	1715	128	8	1868	21	888	367	73	3	561	398	1108	2874	75	949	182	380	8	8	98	2750	48	3657	220	89	1006	548	627	537	788	800	4	186	0	0	0	657	164	772	335	51	106	1324	189	3802	1525	44	944	8	140	544	1354	2394	3744	2	655	251	154	356	13	161	56	4	462	57	85	107	318	463	238	536	722	70	218	503	1	96	162	43	12	292	816	67	420	973	1869	1556	972	165	743
Simulated_feature_group_E_155	2	0	0	1	7	15	17	0	0	0	0	0	2	2	1	20	27	0	0	12	41	16	3	8	0	1	2	1	13	3	27	0	9	2	2	0	26	5174	629	28	2925	122	3	6968	6886	6963	7996	209	225	15763	1001	23078	1224	6468	2189	522	11125	268	2102	123	203	2717	11178	785	48	2016	1241	1	0	0	472	3981	2068	1167	4856	258	157	1840	8	1610	410	1044	7522	719	1563	3967	3	4910	50	9	7	52	2511	1779	855	4703	906	1552	326	424	133	281	9275	1989	55	361	11	2794	305	1721	1449	269	2417	563	3382	3613	132	3755	573	6839	1789	79	1944	4174	3433	82	1412	2888	13	3167	220	1650	179	3996	2501	828	3836	905	1346	925	428
Simulated_feature_group_E_156	4	4	234	0	152	59	64	12	4	0	1	213	35	26	0	14	101	17	12	0	21	27	78	0	0	45	0	42	26	2	23	62	10	6	22	23	3198	33207	28086	347	7271	4555	497	6047	19912	0	40334	3822	8742	2834	22902	30422	8207	4743	20515	5592	8	370	154580	67158	57283	11293	775	15441	5678	5803	3600	11	246	41783	84	47	2268	1435	0	128337	4098	386	4391	19153	7045	11	50442	418	21093	1	108971	287747	2277	1299	1158	414	3023	793	1562	34876	1616	4265	139375	372	48279	47000	625	62139	7696	1632	1186	170620	70645	69920	0	19334	57725	10	9200	2281	179618	11478	4	0	722	1265	7289	54932	3490	2377	426	9924	43	11	16883	359	36600	1084	23317	6981	204116	0	4992	0	41666
Simulated_feature_group_E_157	5	7	1	0	13	3	5	0	2	0	1	6	11	1	1	8	2	1	4	0	6	5	0	4	4	11	12	5	0	0	5	2	2	1	4	1	1735	73	522	4526	1192	3036	1389	924	230	12944	971	364	5654	1822	1726	2694	73	2360	5197	2939	2163	142	54	420	58	1048	3524	119	623	667	832	3134	599	1241	7436	6729	4455	6	647	1561	204	612	818	598	849	2	211	291	145	339	81	94	2267	1299	3731	204	460	1189	790	147	5691	2377	4	107	531	3104	813	2104	664	292	68	3351	410	4111	35	31	354	103	284	2878	6412	475	2089	5910	854	144	370	204	4033	3902	3802	359	7998	2379	314	14	99	62	5365	3059	2564	77	49	1818	818
Simulated_feature_group_E_158	4	1	1	1844	2	5	0	165	40	317	16	9	4	0	749	103	786	424	4	26	4	225	0	62	231	280	793	281	2	0	498	1042	86	8	308	135	63824	67910	918459	39418	9945	41334	2074	15	2022	95387	92957	315424	7329	8678	139796	13645	13888	344869	60	265384	58	49117	0	191628	442686	308089	37531	2388	16	181	152517	63992	718	127	9881	0	555	102097	7555	17091	20277	437	51059	189	68	226182	98313	192	7595	10693	37	381	11504	539	3153	769113	104289	0	108762	58197	14578	70395	2240	115479	9	390810	53515	291	9989	244833	43238	1592	23502	19607	6104	4503	4052	7828	584	2266	14881	160139	523	187951	36582	12675	31683	51406	12365	14358	76714	15	13123	142	156	165146	366285	741	345	606	35607	308306	109	90709	4
Simulated_feature_group_E_159	2	10	3	16	4	3	13	0	1	1	4	4	6	11	0	2	2	0	3	39	0	1	2	10	0	5	1	1	2	3	12	9	6	8	0	7	1069	1829	1530	71	1523	925	809	751	788	2859	94	6294	257	1589	411	1847	2041	1627	652	4287	83	624	334	2371	932	100	1650	7323	93	106	974	97	1398	671	296	5664	4543	2659	4461	3905	4225	799	365	3161	439	331	489	2299	2566	3000	329	1713	1067	1912	1515	6555	74	680	2721	2583	172	638	327	1263	23	447	2244	744	227	391	3275	1680	799	990	2984	1470	604	989	767	260	952	3830	305	329	660	124	251	2983	2959	743	1023	2318	444	290	1225	1030	31	140	1863	1645	6088	528	3921	1087	516
Simulated_feature_group_E_160	5	2	2	0	2	0	8	0	9	3	1	5	0	0	7	3	0	0	15	0	0	0	0	0	5	0	0	0	0	0	3	18	4	8	20	8	1568	6714	695	1	384	148	1370	5	0	8191	0	6581	502	12	6237	79	2550	128	10	0	263	1309	1200	0	5	10	0	4160	71	1187	3233	332	13	339	475	659	0	9	10	15	869	287	44	127	3309	1	4	10	248	495	263	0	2076	11	178	0	89	2967	71	57	1555	138	151	674	1008	173	245	226	4	264	1193	12	0	0	0	194	86	0	1125	3	7	274	27	2513	293	1103	35	1121	27	119	215	4271	6	811	0	752	459	26	481	895	43	547	672	38	9
Simulated_feature_group_E_161	5	0	0	0	0	0	0	0	2	0	8	0	4	7	0	0	0	3	0	11	7	1	15	0	0	2	0	0	0	1	0	1	0	13	1	0	1	514	2318	2105	27	352	808	0	96	20	768	2654	534	879	67	31	393	0	78	13	1081	1811	289	197	504	475	365	2849	1	0	1009	155	4	566	4111	113	854	193	115	123	2112	3	1398	621	135	785	156	54	362	2452	163	13	36	55	62	1239	710	353	4005	0	8308	15	10	80	0	32	0	783	3053	18	2842	1459	41	1132	296	36	320	55	78	191	17	50	2021	110	54	15	350	546	0	120	0	130	60	27	42	66	25	3	0	2	66	2	0	0	251
Simulated_feature_group_E_163	1	16	42	4	34	9	19	596	0	1	15	0	0	64	0	183	6	0	11	3	12	82	6	72	29	3	91	131	0	16	0	10	4	38	24	38	22559	0	3888	29602	23580	16706	4710	19890	70	0	19447	1877	211	79826	6018	15300	74	17307	11	34	881	11745	1048	2178	15064	29666	639	5	2781	948	846	1902	125	0	10	307	4237	128	398	2886	287	3860	37641	27539	1479	7085	9173	190	35	2	38266	2034	3117	1905	49243	97393	2862	31075	88796	4997	287	7011	1266	18	33	61	63396	19804	13614	0	59317	832	27364	2146	2355	11707	60336	344	275	11545	15529	4631	0	23	14	2150	3924	15805	1	11146	31573	76146	350	3756	3112	1170	19976	45	4607	415	3194	2885	10532	4927	4537
Simulated_feature_group_E_164	5	4	1	4	21	13	0	0	0	0	1	0	0	0	0	0	0	3	0	5	9	1	8	0	3	3	4	1	0	0	0	0	0	0	19	12	2314	7	1509	719	0	659	110	232	0	4250	1989	10	1	40	264	3	1647	1672	89	3	3884	22	464	225	361	123	1	4	1163	94	19	8	1097	39	1	31	300	37	6	20	64	0	1	3	243	1088	811	1363	2531	4862	149	707	3011	276	339	0	532	42	5150	0	87	500	276	92	869	0	43	22	153	1243	1	9	0	45	74	220	5328	24	491	16	0	131	8	43	1774	137	364	15	1	83	0	108	1719	1614	1691	273	1	4672	7	0	417	2664	95	45	230
Simulated_feature_group_E_166	2	4	23	3	0	2	20	0	2	10	22	0	0	1	0	35	1	5	3	5	0	2	0	13	25	1	0	7	9	32	5	2	0	0	23	0	1038	2639	19476	15597	0	1756	1454	20	1187	2787	8313	2231	0	11394	11882	1635	9100	273	2714	0	0	261	2136	70	7470	2091	0	361	188	4	38	1834	60	586	6681	60	2796	10440	351	848	86	3310	4272	10237	4980	253	0	7	58	3828	1396	232	1	901	15804	1553	8815	25445	0	2458	5	10879	1405	695	116	998	6931	4	452	3998	3226	9176	0	1435	20832	1147	78	295	11070	4503	4529	1481	148	38	303	292	6899	28	943	1296	86	7981	275	256	9	1390	957	116	347	6777	3478	1	45	1156	55
Simulated_feature_group_E_167	5	38	73	17	0	48	4	3	97	14	1	14	7	19	14	0	0	0	0	0	4	8	19	47	190	8	5	0	0	37	6	58	132	0	39	20	80682	6028	41117	9929	339	1536	191469	1	3503	61	17677	242	27670	59182	250	2972	3	24969	2492	74176	3371	7244	60867	8193	67604	11536	7897	9987	25343	6083	34988	60	298112	15484	41	660	3159	35	359	4481	13004	5893	123	4724	49	55131	1235	127233	114769	1119	13379	1787	14358	78	295	45794	2	18	61597	46463	22381	5195	161891	3084	3963	3	21683	12710	103	210	0	655	4707	10685	0	17604	4457	0	11940	1941	18	0	66	10	4781	4	22069	60	45988	291	3830	2636	1734	304	1	21888	46	23	72	9519	15350	2063	10	111	2817
Simulated_feature_group_E_168	5	9	265	31	131	170	0	0	42	2	2	0	68	7	57	89	41	0	11	0	60	45	0	16	6	139	0	4	0	168	0	68	79	206	2	309	17410	96045	1961	3814	863	2	35007	52	5402	25730	632	59496	86	4	21514	14576	18	6779	359	1221	74	11642	13	4078	47344	12257	17280	664	222	3941	4133	0	157	8312	1256	3485	79	23196	33088	11433	141	22026	6603	9068	7045	6965	2986	2184	0	5	29	32	3392	1165	61	7808	10	35	20008	70686	9	33110	237	57565	16678	2936	4106	6142	8857	10925	105255	131722	0	13	0	5768	2896	2	239	20	0	4176	16101	4810	6104	127	43047	5630	2983	365	1182	1217	7	649	5	42	32	22320	14	8841	2690	13339	0	3	11903
Simulated_feature_group_E_169	4	6	0	50	26	78	17	10	0	258	7	1	3	8	13	88	67	2	233	14	249	1	1	6	0	186	325	32	0	236	2	0	0	7	1	5	8469	3253	2390	4649	8813	7570	16344	0	34076	2	2743	8	892	81234	7	1061	1213	4186	1237	0	59770	2322	1197	6	56449	4614	83	281	67	1387	3852	765	4230	4838	62162	23131	1131	551	36	935	2	2	7675	5611	7193	34739	221	14148	39937	67	139	17372	0	0	89962	28	12033	1	103	1	24675	18070	10736	53929	163	3559	16983	30131	0	13007	42	713	59	4	2152	449	2618	115	54747	17	1613	1668	12307	2702	32459	14782	4761	13676	5	14292	5301	4316	3569	20570	18705	3145	3799	8094	4974	3660	15	1	71346	147	17197
Simulated_feature_group_E_170	4	2	13	266	3	0	12	5	14	18	22	15	137	9	41	0	14	1	14	0	0	0	30	29	24	15	17	19	1	2	22	0	0	3	8	3	74171	6469	43897	9	416	7558	3136	415	11885	45481	41698	11	145954	4	59000	119820	4314	1281	31712	447	15	1471	5368	19368	705	2	23718	1482	828	653	12263	38999	32966	50	5863	58	56971	545	49	66599	193	58131	18171	16846	56953	357	0	12358	17207	32	4269	10037	106136	31548	14333	9	1156	0	29062	8191	63	1594	29760	10360	32	0	1629	260	329	30	5384	1374	1416	6353	7781	26	10953	95	18026	23	3650	34	10880	1280	2111	24177	55788	166	45195	1192	974	137	9853	137	6399	65918	6158	6524	4597	1	846	8148	2108	2	1
Simulated_feature_group_E_171	4	44	3	203	4	1	568	4	116	255	3	42	102	7	355	61	64	270	396	19	143	33	110	1	18	37	24	0	62	311	42	15	11	132	479	347	105843	5871	2138	8781	7862	58836	38620	14044	9242	9055	11007	295	239	91677	120474	423	27944	19304	50	16180	166484	3614	2277	33200	302	108428	23644	4346	17539	165180	10066	74677	35105	161860	92002	3683	67	135042	881	27854	155252	72153	8849	1068	3530	3621	17555	122	60420	3458	72115	14275	6681	16400	74	2852	801	3224	14620	15345	118623	57405	7391	12305	21927	0	5923	2835	266	38151	60627	109315	21543	1578	1097	3441	5534	8489	11246	28849	867	119310	128813	28139	212019	10500	54	6256	74398	383	241438	38910	29824	457	96864	12983	27265	31693	51247	24862	105445	17278	22533	14831	49496
Simulated_feature_group_E_172	4	73	78	6	6	5	31	205	50	5	63	243	0	24	0	1	328	1	7	3	37	29	7	7	2	351	22	10	206	22	111	12	232	29	0	1	30503	36344	6414	5096	4905	7756	449	64691	98848	50571	142	1	1	33993	24	121687	1456	21966	4702	95447	898	58505	6006	4670	22589	35	15403	18480	44455	11365	108805	7036	93	28187	88	830	569	57813	21	507	177	3021	8669	164	61	2710	92864	2675	2756	12170	21657	884	0	329	119340	7339	3488	6356	4424	17580	354	465	4414	364	1861	548	6168	19716	26098	6488	19629	4	11614	44910	5327	12	76319	71750	13	98099	4407	5903	12876	809	6	100159	32274	18834	1120	911	1072	106937	2055	18311	43706	12069	313	35543	33807	9377	16	1034	344	6714	2
Simulated_feature_group_E_173	2	84	0	11	14	0	0	88	0	112	281	0	19	4	18	529	4	18	0	0	3	5	0	88	0	1	1	53	0	119	0	0	0	0	37	6	1566	10191	1149	245	10613	0	11	7599	2	107	1410	38	3537	3981	14396	38802	1937	20568	150	22041	343	53	10	0	14793	1694	1349	637	11793	0	0	12788	10677	185	1	3965	13747	1688	1542	0	57622	380	0	8505	42	553	247	11814	1370	476	114	1517	22520	2355	0	103116	3163	1549	697	887	16590	5325	26878	1	916	742	7349	1428	38725	4717	0	98	22945	6085	22084	11835	69638	3927	2147	5	0	8217	0	26	24863	1	94433	4323	3772	4510	342	60103	15	367	444	5073	16	207	42	12174	322	254	25910	1447	53
Simulated_feature_group_E_175	5	67	33	6	2	80	3	0	156	2	10	4	25	0	31	17	7	7	0	86	7	5	0	17	20	0	2	1	0	2	0	0	0	1	82	12	659	2739	7092	34416	892	102	25181	1982	7154	4508	1051	24173	955	9419	7394	16570	953	285	7	117	0	9389	398	65	175	3215	14103	6844	1457	82	51506	10	0	7236	5231	1690	5680	7293	1	4999	997	62	38157	4323	363	31800	1055	1136	0	6975	276	174	11	222	41025	22423	12069	4033	0	1306	1300	6582	5115	619	1405	77269	1302	2	130	17	872	101	40	1425	3610	7547	9161	760	466	9548	83	38298	2184	1541	520	0	0	3067	25983	43	596	3517	1295	11042	1543	4599	17985	26924	7	26	5717	548	21918	4098	6
Simulated_feature_group_E_176	5	0	0	6	0	0	0	0	4	1	4	0	1	0	3	1	0	1	0	2	0	2	0	2	0	19	0	1	0	0	2	0	4	1	5	0	5	8	75	12	722	4478	13	1	12	1339	139	961	18	1607	59	602	819	4	248	894	2011	96	1783	40	397	531	209	25	2657	51	0	2052	36	96	0	987	2	79	2591	264	1592	137	0	575	2002	6	274	214	54	607	794	3	0	806	205	0	6	1378	137	18	161	30	30	2728	302	190	6375	0	26	65	343	64	61	2385	17	123	8359	994	9	608	0	90	3	335	6	113	105	2608	3868	0	5	10	0	4	9	3230	111	4	5218	1989	155	30	57	2132	104
Simulated_feature_group_E_177	5	0	4	12	5	0	1	27	3	5	0	8	2	5	1	0	3	2	6	0	0	43	0	13	4	5	0	0	0	0	0	9	0	0	3	1	9081	2816	0	427	2624	693	0	778	37	1763	9682	2	3474	1	115	4353	1439	0	6	4222	331	2708	1003	2321	707	4288	198	1	137	3747	1	75	18	469	0	47	101	10	41	0	132	211	24	2	5396	0	129	146	4873	273	265	238	5	1628	7	1929	16	5952	204	618	94	2	416	43	2108	236	16	1047	5343	23	56	4221	5	0	21	415	63	2917	8321	0	7118	3033	356	12	0	0	11	90	23	1682	0	2388	2064	1476	354	16	257	10	5030	65	7	14	0	14	231
Simulated_feature_group_E_178	2	0	0	23	0	37	0	23	0	4	0	0	18	5	45	1	51	3	1	3	0	25	6	0	6	1	162	5	2	1	0	8	211	0	0	6	36911	0	229	164	43	782	88	18018	6415	16833	851	1823	3	0	42	409	67	6	1892	1854	76616	2	1267	0	44588	15601	198	47749	4917	151	42289	5421	4530	3873	1608	179	2525	19	93	2401	0	1880	29	101	97	13920	598	3939	10779	344	3685	5169	3312	146	21562	111	116	18820	17591	1	1009	10920	36714	17521	46075	0	37	1943	6715	4257	1410	14085	6	73	100	0	25	3868	43	1449	24749	1420	3181	1	334	7208	10	0	919	327	2923	23358	752	37502	610	665	2034	11792	13763	9733	26628	1675	0	7568	11026
Simulated_feature_group_E_179	4	17	22	15	12	31	8	4	6	69	0	54	14	46	79	1	59	27	5	23	32	1	6	8	22	4	65	12	5	4	25	0	15	13	0	6	2369	2758	14700	1454	13428	16934	24424	9376	429	3316	17396	275	2840	1301	925	1266	26286	6093	4809	10552	57	4462	2798	9733	4999	185	851	1176	1534	3951	2016	2393	2012	1954	9244	2383	30478	8024	30135	610	7220	2136	4760	21194	10710	1177	6902	512	1924	4636	1657	8421	20203	2438	10669	13584	6507	7306	22814	6277	36983	10771	2443	5205	5254	7903	313	3730	2805	1576	5376	3775	3487	3729	5704	4643	5071	607	10420	1804	5218	9498	150	4513	15578	7428	117	4909	519	723	7069	1314	667	6789	16505	307	3820	1239	3521	274	2052	7	10114	5678	1544
Simulated_feature_group_E_180	4	1	8	1835	35	259	42	26	391	0	279	270	579	30	165	0	496	69	0	42	8	325	748	24	284	26	0	720	229	392	38	0	1	92	37	2035	50339	21963	19018	218462	1252	215	3559	50057	15	54868	109940	597603	799	65857	125755	77651	37	167788	4498	141	50	25870	3544	0	4934	747	29203	175162	73120	16459	325	2197	5871	7556	49243	1672	61066	1043	4	341163	3705	145259	17993	41212	63206	81079	66760	133153	54321	174045	150112	996345	39374	50786	122500	0	13936	146485	107992	138894	284	10546	158270	1780	150682	22104	42544	307746	1	262898	9861	265632	2925	7	3544	10335	34422	10094	810	259760	124809	895	120745	438013	0	12230	105119	54	410252	122738	115157	20	79	36537	1766	4796	1420	5119	55152	11082	117739	10163	666	18900	28616
Simulated_feature_group_E_181	4	305	0	5	7	0	1	0	125	8	7	0	3	3	48	4	395	0	307	225	386	90	0	2	51	1	0	177	22	7	68	1	0	12	161	2	9081	1196	131759	292940	964	82	43	88870	14563	4004	17114	38830	64	36726	41	17873	12646	1076	1374	423	4110	312	26644	29218	246144	259	26	55336	9067	90110	19209	5096	9961	161	26	33862	23502	108323	104	193	761	6453	2537	7349	6233	4656	13891	10816	18073	75529	18828	0	47146	232178	44328	237830	1742	2	3573	6024	22484	2198	60	26	275432	121049	43754	86675	6	117074	3062	51330	382	14169	3343	54	3748	1575	442	11015	108882	196	0	1	4976	1798	7338	0	4791	1301	8149	52806	1	4	88384	20938	165	2157	72031	2075	634	44761	130319	10	199
Simulated_feature_group_E_182	4	0	9	98	0	16	329	2	14	14	16	2270	1263	167	5	21	25	108	234	1	1	93	316	5	365	38	2705	1727	0	1	4500	663	5389	476	0	0	412156	48965	0	26829	274	11083	11755	6776	280509	2082	261652	57685	36	16239	38114	194971	280552	213989	373564	1505320	741976	3301	512486	838304	135916	62088	811027	31	311401	2820	399719	222126	996	294114	13466	192765	1178	73911	488	30214	1484	0	465260	0	197103	574503	421383	173	134	244168	6548	5581	952	293213	0	724	39978	1	153538	4289	117744	721240	823	22	62709	52	157	14046	136	193701	905	56563	15941	274713	0	320806	23292	98282	139388	3807	0	503	1170	44102	58069	32	7609	110547	563439	239704	1	7	0	3027	7547	9522	1111	12	716	180	609	94630	2263	0	230646
Simulated_feature_group_E_183	2	15	67	0	24	27	0	3	257	220	1	1	97	0	16	141	22	5	9	124	25	0	22	17	0	59	1	0	53	42	3	9	42	40	73	5	1978	13	18578	9177	20	22169	5953	9342	2022	40446	26842	23907	94	0	10203	872	6434	3	0	140	2626	7347	778	2307	102	11387	15706	2903	1044	4	35389	104	1063	1776	9	5748	16932	2799	764	46897	13829	537	10	21691	200	9694	111	43	157	8272	7026	0	4704	296	205	812	3171	641	6806	98	2670	120	947	378	40	1182	7176	1	6849	57	45258	16	718	12663	28341	17538	423	5880	313	40	472	3309	6127	23554	2510	42	108	8215	10933	19286	9186	171	19861	19	4468	7260	18846	4732	5109	585	1302	4839	2383	6568	699
Simulated_feature_group_E_184	4	825	270	77	17	6	0	769	2	5	3	0	165	0	2	0	25	111	0	2	0	1145	1104	0	0	0	0	0	0	6	1	397	831	1003	354	84	106155	20214	6647	34832	22601	0	7087	367	170648	8101	3080	44031	43187	75717	88283	1	194027	63626	0	11374	184639	9	159	2250	131710	76789	110304	8225	405009	15723	144886	1694	1365	14244	9598	41776	768	77155	250	978	6942	13	67687	29249	227422	66679	45619	7842	61797	51822	856	33696	21227	448299	529614	35164	374	2186	2329	18145	35	312	146	24375	3	2581	126890	3649	508	7977	67981	244	84	17691	19	133678	44773	4497	10731	0	33577	22534	13779	4755	23774	70851	180004	21539	5	11	3834	185408	83	259824	16685	1331	17	120483	143776	45774	6547	1226	1721	57	0
